loss,mae,mse,val_loss,val_mae,val_mse
63030.89130859375,164.9326934814453,63030.90625,51579.283984375,153.05506896972656,51579.28125
64816.45444335938,166.7681121826172,64816.453125,52616.894140625,152.37777709960938,52616.8984375
63135.134765625,164.06268310546875,63135.13671875,53928.6716796875,158.8938446044922,53928.671875
67343.76157226562,167.9891815185547,67343.7578125,52124.319140625,154.8634490966797,52124.31640625
62776.741015625,164.6922607421875,62776.734375,52444.1703125,155.05474853515625,52444.16796875
63430.71059570312,164.51905822753906,63430.71484375,50334.391796875,151.0089874267578,50334.390625
62802.33950195312,163.8151092529297,62802.34375,55097.1787109375,161.48924255371094,55097.17578125
63884.92646484375,165.17068481445312,63884.921875,50897.057421875,150.66583251953125,50897.0546875
58998.71328125,159.29974365234375,58998.71875,56624.439453125,168.9503936767578,56624.43359375
63371.31557617187,167.37771606445312,63371.3359375,51084.6140625,152.09429931640625,51084.609375
59964.41860351562,161.2694549560547,59964.421875,49781.8017578125,147.95664978027344,49781.8046875
63266.03823242187,164.88706970214844,63266.0234375,50973.06640625,148.70225524902344,50973.06640625
65801.78798828126,166.61317443847656,65801.78125,50744.7955078125,151.5263214111328,50744.79296875
64154.83452148437,165.0752410888672,64154.8359375,50463.40625,147.93727111816406,50463.40625
63899.51420898437,164.1776885986328,63899.5078125,50755.4654296875,152.7135009765625,50755.46484375
60667.16943359375,160.74655151367188,60667.16796875,51921.3818359375,157.2330780029297,51921.3828125
62268.40107421875,163.31480407714844,62268.40234375,55016.901953125,161.74942016601562,55016.90234375
61406.522216796875,162.8414306640625,61406.53515625,49807.4140625,149.06468200683594,49807.41796875
61650.00947265625,161.94891357421875,61650.0078125,49416.1671875,146.39892578125,49416.171875
57111.40703125,157.6486358642578,57111.40625,49077.209765625,146.7406463623047,49077.20703125
61426.52690429687,161.03494262695312,61426.515625,49919.9142578125,148.43850708007812,49919.9140625
64531.781640625,166.01890563964844,64531.76953125,50097.0396484375,149.28619384765625,50097.03515625
61305.78154296875,162.02198791503906,61305.77734375,49973.3685546875,150.13531494140625,49973.37109375
63094.191015625,164.22669982910156,63094.1875,52942.38515625,157.84268188476562,52942.37890625
60408.34848632813,162.5072479248047,60408.33984375,52900.3302734375,160.2560577392578,52900.328125
64041.12241210938,166.5232696533203,64041.12109375,51419.2919921875,149.910888671875,51419.2890625
61742.73374023438,162.99063110351562,61742.7265625,51560.0109375,155.13209533691406,51560.01171875
62229.81508789062,162.82321166992188,62229.82421875,52129.513671875,156.41294860839844,52129.51171875
62925.5095703125,163.02340698242188,62925.515625,48562.33359375,146.39697265625,48562.33203125
62004.72099609375,161.88143920898438,62004.71875,51243.5216796875,158.06985473632812,51243.5234375
62386.05278320312,163.18539428710938,62386.046875,50134.82890625,149.7709503173828,50134.83203125
58168.48876953125,158.4413299560547,58168.48828125,49876.67421875,150.53538513183594,49876.6796875
61818.23911132813,161.2930450439453,61818.2265625,49009.25625,148.8079071044922,49009.25390625
62105.9994140625,161.2182159423828,62106.0078125,48905.58984375,146.56509399414062,48905.59375
63857.17236328125,163.50909423828125,63857.1640625,52233.016796875,159.50970458984375,52233.01171875
61365.18452148438,161.41790771484375,61365.171875,50080.96875,152.55703735351562,50080.96484375
64725.45473632812,166.13099670410156,64725.453125,49339.141796875,152.1102752685547,49339.140625
59714.74677734375,160.52659606933594,59714.734375,51012.89453125,156.8616943359375,51012.89453125
61825.42275390625,162.97189331054688,61825.421875,48616.152734375,148.17242431640625,48616.15234375
60554.91997070312,161.31790161132812,60554.91015625,49041.8955078125,146.78411865234375,49041.890625
59178.61040039062,158.92381286621094,59178.60546875,50656.9482421875,154.2550506591797,50656.9453125
59922.2634765625,160.3927459716797,59922.2578125,48871.0201171875,149.9041290283203,48871.02734375
57583.55703125,158.43063354492188,57583.55859375,47414.0033203125,144.04432678222656,47414.0078125
62955.84135742187,162.7762908935547,62955.83984375,48690.730078125,149.59388732910156,48690.734375
62585.86274414063,162.4180450439453,62585.85546875,47639.5646484375,148.0833740234375,47639.56640625
57996.73403320312,157.30979919433594,57996.73046875,47148.6291015625,145.77996826171875,47148.625
58815.8748046875,158.69635009765625,58815.87109375,47105.6763671875,143.70947265625,47105.67578125
62481.705859375,160.70225524902344,62481.703125,53442.10078125,163.4022216796875,53442.09765625
59714.60698242187,160.2111053466797,59714.59765625,48815.2333984375,147.02223205566406,48815.23046875
60008.59868164062,160.63009643554688,60008.59375,47116.16171875,146.25624084472656,47116.1640625
58156.27885742187,157.51243591308594,58156.28125,50724.8662109375,156.60997009277344,50724.86328125
59585.81513671875,159.16387939453125,59585.796875,46693.436328125,143.34307861328125,46693.43359375
59211.54150390625,159.1116180419922,59211.53125,48149.9908203125,146.00518798828125,48149.9921875
58822.64072265625,157.8021697998047,58822.62890625,46898.525390625,144.10739135742188,46898.52734375
59615.06040039063,158.25160217285156,59615.0703125,48902.6759765625,147.4550018310547,48902.67578125
55928.57807617188,154.527099609375,55928.5703125,50877.4904296875,156.92393493652344,50877.4921875
58016.36650390625,156.31040954589844,58016.37890625,47375.844140625,145.7678680419922,47375.84375
57168.72133789062,156.9072723388672,57168.734375,47051.26953125,143.80284118652344,47051.2734375
59117.468017578125,157.0840301513672,59117.46484375,46181.091015625,143.30299377441406,46181.08984375
60963.16079101562,159.79800415039062,60963.15625,45722.226953125,139.5001220703125,45722.2265625
56864.90498046875,154.15673828125,56864.90234375,47405.4779296875,146.6230926513672,47405.4765625
57906.30795898438,155.6176300048828,57906.31640625,46945.1146484375,143.27297973632812,46945.12109375
60332.94077148438,160.7962188720703,60332.94140625,50510.11953125,156.34371948242188,50510.11328125
55180.880126953125,153.39080810546875,55180.87109375,47049.7482421875,145.086669921875,47049.74609375
59745.636328125,159.04893493652344,59745.64453125,46564.53515625,141.38697814941406,46564.53515625
55197.26762695312,153.1147918701172,55197.265625,47990.8892578125,149.37060546875,47990.890625
56417.19125976563,154.45846557617188,56417.19140625,46949.7912109375,144.05645751953125,46949.7890625
58965.06000976563,157.99598693847656,58965.0625,45413.2595703125,143.61044311523438,45413.26171875
60463.8244140625,159.72817993164062,60463.83203125,48308.1009765625,150.42176818847656,48308.10546875
58826.92788085937,156.9187469482422,58826.91796875,46403.646484375,144.42221069335938,46403.64453125
56942.70834960938,155.8538818359375,56942.7265625,46444.1333984375,145.8096923828125,46444.1328125
59603.44624023438,158.4107208251953,59603.44921875,48237.853125,145.04989624023438,48237.85546875
59981.321484375,158.93902587890625,59981.3203125,45193.001953125,142.13589477539062,45193.0
60932.46127929688,159.0779571533203,60932.453125,47098.906640625,149.94723510742188,47098.90625
59000.03500976563,158.70010375976562,59000.02734375,45228.2708984375,141.57171630859375,45228.2734375
57826.380615234375,156.29705810546875,57826.37890625,44430.1509765625,138.03390502929688,44430.15234375
56190.533203125,155.41647338867188,56190.53515625,46457.799609375,147.6534423828125,46457.796875
58719.60952148437,155.62261962890625,58719.609375,54011.1646484375,163.56100463867188,54011.16796875
56089.14213867187,154.81411743164062,56089.140625,44915.1166015625,144.19296264648438,44915.11328125
53198.30463867188,149.51576232910156,53198.30078125,43725.8798828125,137.0928192138672,43725.875
58172.06416015625,153.88841247558594,58172.0625,48856.0587890625,148.81619262695312,48856.0546875
54709.34404296875,151.24571228027344,54709.3359375,46454.437109375,149.07553100585938,46454.4375
62660.11469726563,160.1064453125,62660.109375,44276.9322265625,139.92218017578125,44276.9375
54589.95327148437,150.63409423828125,54589.953125,42920.626171875,135.12017822265625,42920.625
54928.61528320312,149.5537567138672,54928.62109375,42612.601171875,132.9246063232422,42612.6015625
55129.256640625,149.86639404296875,55129.25390625,42933.694140625,135.30172729492188,42933.69140625
54690.62807617187,151.4200439453125,54690.63671875,50805.878515625,155.73008728027344,50805.87890625
53971.01401367188,150.34716796875,53971.015625,43977.4521484375,141.3058319091797,43977.453125
58774.41923828125,154.46961975097656,58774.41796875,44532.3552734375,144.52598571777344,44532.3515625
54440.515380859375,150.71978759765625,54440.50390625,43560.4958984375,138.59962463378906,43560.49609375
57941.55537109375,155.50888061523438,57941.56640625,43917.74609375,138.4774932861328,43917.7421875
52633.76435546875,149.57266235351562,52633.765625,42832.064453125,134.96041870117188,42832.05859375
55010.48232421875,150.86061096191406,55010.4765625,42841.0720703125,136.79910278320312,42841.0703125
54055.53940429688,150.05886840820312,54055.52734375,43085.086328125,136.29913330078125,43085.0859375
55958.19614257813,152.6005096435547,55958.1953125,43078.3369140625,135.7027587890625,43078.3359375
52940.73271484375,149.42825317382812,52940.73046875,41976.6123046875,133.25950622558594,41976.609375
55335.34272460938,150.7396697998047,55335.34765625,41269.1470703125,132.43495178222656,41269.15234375
57115.52963867188,153.50881958007812,57115.51953125,43096.8419921875,138.13699340820312,43096.83984375
52430.03471679687,148.91775512695312,52430.0234375,42735.39921875,138.98377990722656,42735.3984375
54546.71635742187,149.34390258789062,54546.71484375,45493.034375,143.33987426757812,45493.03515625
55613.02817382813,150.31045532226562,55613.01953125,40878.297265625,130.0413055419922,40878.30078125
55403.0427734375,150.04745483398438,55403.0390625,46359.1984375,147.62142944335938,46359.203125
56229.2455078125,151.85755920410156,56229.234375,41196.8509765625,132.5084228515625,41196.84375
51278.38178710938,145.74734497070312,51278.37109375,42086.9625,134.1000213623047,42086.96484375
53252.89853515625,147.84323120117188,53252.8984375,44261.221484375,140.33055114746094,44261.21875
53994.56918945313,147.8825225830078,53994.578125,41607.1435546875,131.72589111328125,41607.14453125
54456.71123046875,148.7572479248047,54456.69921875,42061.1255859375,134.80935668945312,42061.12890625
51964.24052734375,147.57603454589844,51964.24609375,40461.5650390625,129.37876892089844,40461.56640625
52335.59731445312,145.7826690673828,52335.59765625,40110.1435546875,129.94496154785156,40110.14453125
56185.180908203125,150.7869110107422,56185.17578125,40099.036328125,130.22215270996094,40099.03515625
52207.1107421875,145.68533325195312,52207.11328125,48755.869921875,150.9998016357422,48755.87109375
52671.2919921875,147.9817657470703,52671.30078125,44596.9142578125,145.51258850097656,44596.9140625
51189.1724609375,146.4810028076172,51189.16796875,42915.93828125,136.25881958007812,42915.9375
54885.0580078125,150.31265258789062,54885.0546875,40854.5607421875,130.29269409179688,40854.5625
52718.13032226563,148.49053955078125,52718.125,41058.2513671875,136.29331970214844,41058.25390625
52420.6216796875,148.13377380371094,52420.62109375,40881.1646484375,132.5165557861328,40881.1640625
52966.97719726562,145.84584045410156,52966.96875,40789.87109375,133.73492431640625,40789.87109375
52075.84389648437,147.1974334716797,52075.859375,45397.8638671875,144.73960876464844,45397.8671875
51170.0763671875,145.8011474609375,51170.0625,41087.0693359375,132.58299255371094,41087.0703125
54311.555078125,148.80612182617188,54311.55078125,40659.633984375,133.75335693359375,40659.63671875
50065.1025390625,144.28172302246094,50065.10546875,46945.7087890625,152.8078155517578,46945.7109375
52633.39660644531,149.16078186035156,52633.3828125,45001.6427734375,143.60311889648438,45001.6484375
49962.746875,145.34446716308594,49962.75,42487.2419921875,133.55084228515625,42487.24609375
54496.88813476563,147.7733612060547,54496.890625,47903.7732421875,152.10755920410156,47903.77734375
56512.87890625,152.34689331054688,56512.87109375,52294.275,163.64718627929688,52294.27734375
52482.148046875,149.3981170654297,52482.14453125,39820.476171875,131.7570343017578,39820.48046875
53644.92041015625,148.5014190673828,53644.921875,40558.617578125,131.56805419921875,40558.6171875
56084.16782226563,150.51638793945312,56084.16015625,39691.992578125,130.48202514648438,39691.9921875
52466.53271484375,147.18614196777344,52466.5234375,40516.790234375,134.15982055664062,40516.79296875
51008.21391601562,144.73764038085938,51008.21875,45338.194140625,145.8304443359375,45338.1953125
52548.88232421875,146.1723175048828,52548.890625,40824.6869140625,135.30538940429688,40824.68359375
51678.29501953125,147.39588928222656,51678.30078125,40744.2376953125,134.33363342285156,40744.23828125
51392.26689453125,146.5663299560547,51392.265625,39381.4033203125,129.38714599609375,39381.40625
48232.12944335937,141.1263427734375,48232.1328125,39822.1359375,130.70001220703125,39822.12890625
48960.33940429687,142.45448303222656,48960.33984375,43929.68203125,142.5459747314453,43929.6796875
50789.35400390625,145.8321075439453,50789.359375,42542.9869140625,140.89056396484375,42542.98828125
49054.92875976562,142.5833740234375,49054.93359375,41437.869921875,136.6458740234375,41437.8671875
51961.949951171875,146.1416778564453,51961.95703125,39570.2783203125,133.03529357910156,39570.2734375
51585.83999023437,146.45191955566406,51585.83984375,42457.5611328125,134.39149475097656,42457.55859375
49556.71918945313,141.39349365234375,49556.71875,40046.234765625,129.0220489501953,40046.234375
51370.99150390625,145.46754455566406,51370.9921875,39104.4814453125,127.91666412353516,39104.484375
49685.51467285156,142.87835693359375,49685.51171875,42695.528515625,141.4153594970703,42695.52734375
58262.4599609375,153.80873107910156,58262.46484375,39525.1775390625,130.66624450683594,39525.17578125
52080.905859375,146.7108917236328,52080.91015625,39611.216015625,131.79750061035156,39611.21484375
49863.63432617187,143.65643310546875,49863.62890625,40423.37265625,134.15699768066406,40423.37109375
50052.4951171875,145.3282470703125,50052.49609375,43169.9705078125,141.40499877929688,43169.96875
52615.16108398438,147.79904174804688,52615.15625,40435.1595703125,134.3312530517578,40435.16015625
55073.95263671875,150.16671752929688,55073.953125,38014.78984375,127.04750061035156,38014.7890625
54173.046704101565,149.9498291015625,54173.04296875,38888.2484375,128.65005493164062,38888.25
49385.81005859375,141.84799194335938,49385.8046875,39378.4865234375,130.6806640625,39378.48828125
49431.79013671875,143.23226928710938,49431.796875,38066.38935546875,125.16787719726562,38066.39453125
51954.82309570313,146.631103515625,51954.82421875,40500.58203125,135.9558563232422,40500.578125
53882.92080078125,146.71669006347656,53882.91796875,39640.2486328125,131.49578857421875,39640.2421875
52694.60087890625,147.5618438720703,52694.59765625,38777.5396484375,129.75013732910156,38777.54296875
51606.7802734375,146.14405822753906,51606.7890625,38792.041015625,128.32891845703125,38792.04296875
51543.593994140625,146.2807159423828,51543.58984375,40257.4591796875,134.43649291992188,40257.4609375
49707.311328125,141.81761169433594,49707.30859375,38434.3994140625,127.24942779541016,38434.40234375
51069.95947265625,142.5441436767578,51069.9609375,39311.219921875,132.1909637451172,39311.21875
57385.46254882812,154.69973754882812,57385.4609375,37503.8048828125,123.92835998535156,37503.8046875
50827.54248046875,144.34869384765625,50827.5390625,38252.14765625,126.14258575439453,38252.1484375
48921.18020019531,142.3501434326172,48921.1796875,37416.84521484375,124.60260009765625,37416.84375
51545.27622070313,143.61383056640625,51545.26953125,40169.0072265625,135.65049743652344,40169.00390625
51730.02177734375,144.0027313232422,51730.0234375,37389.52822265625,125.57321166992188,37389.5234375
51636.88920898437,144.72515869140625,51636.890625,37077.75146484375,123.01532745361328,37077.75
48533.84262695313,142.0563507080078,48533.84765625,40456.253515625,135.33306884765625,40456.25390625
49792.2978515625,141.74420166015625,49792.3046875,37819.00263671875,125.40348815917969,37819.00390625
46716.86362304688,139.2537384033203,46716.86328125,37193.2576171875,122.54358673095703,37193.26171875
50135.4447265625,141.84388732910156,50135.44140625,37441.7751953125,122.67688751220703,37441.77734375
50747.0669921875,143.49508666992188,50747.05859375,43928.8978515625,145.22764587402344,43928.8984375
49039.2685546875,143.49728393554688,49039.27734375,38218.60517578125,129.11309814453125,38218.6015625
48575.411376953125,139.9055938720703,48575.40625,38235.3451171875,128.41494750976562,38235.34375
50279.64643554688,143.26329040527344,50279.64453125,39082.1564453125,130.60353088378906,39082.15234375
48217.88325195313,139.41494750976562,48217.87890625,37292.83671875,125.93376159667969,37292.83203125
52847.18876953125,146.4423370361328,52847.1875,36770.88173828125,123.42552185058594,36770.8828125
50453.61376953125,141.90664672851562,50453.6171875,39074.98828125,131.5132293701172,39074.98828125
49722.64360351562,143.4517059326172,49722.640625,37336.0080078125,126.36911010742188,37336.01171875
52666.659423828125,145.8125762939453,52666.66015625,37484.436328125,127.98374938964844,37484.43359375
51555.06142578125,142.23963928222656,51555.05859375,38472.080078125,130.2122802734375,38472.078125
54863.0615234375,146.92124938964844,54863.05859375,38268.473046875,126.91339111328125,38268.4765625
50132.84077148438,142.9352569580078,50132.83984375,37895.9986328125,125.89395141601562,37896.0
49769.1287109375,141.3665771484375,49769.1171875,37473.1634765625,124.88288879394531,37473.1640625
48676.54716796875,141.2830810546875,48676.54296875,38635.2267578125,130.14938354492188,38635.22265625
52111.043701171875,143.77638244628906,52111.04296875,36765.655078125,124.07891082763672,36765.65234375
48187.786938476565,140.8201141357422,48187.78515625,37409.85703125,124.91065979003906,37409.85546875
49570.0228515625,142.24530029296875,49570.03125,36411.62626953125,122.89978790283203,36411.62890625
47102.40871582031,139.43734741210938,47102.4140625,37072.84951171875,126.68620300292969,37072.84765625
50129.96206054687,140.87353515625,50129.97265625,36683.7169921875,124.2993392944336,36683.71875
47999.468969726564,141.3205108642578,47999.4609375,36944.73896484375,123.71217346191406,36944.734375
55061.05427246094,147.78382873535156,55061.05078125,36439.0224609375,121.67757415771484,36439.01953125
52067.63955078125,143.21408081054688,52067.6484375,36399.91650390625,124.71869659423828,36399.921875
48525.46181640625,139.51988220214844,48525.46484375,36451.82265625,123.44538879394531,36451.8203125
48016.3068359375,139.78863525390625,48016.30859375,35888.79609375,120.99978637695312,35888.7890625
48850.83891601562,140.3006591796875,48850.83984375,37265.33779296875,128.71580505371094,37265.33984375
50959.006079101564,144.34503173828125,50959.0,37613.3458984375,127.80071258544922,37613.34375
50182.08637695313,141.21401977539062,50182.078125,38832.4529296875,128.0089569091797,38832.453125
53198.36225585938,144.4407196044922,53198.36328125,39401.9078125,135.88009643554688,39401.90234375
48673.588549804685,141.89901733398438,48673.5859375,39102.351953125,131.82427978515625,39102.34765625
49407.03510742188,141.01217651367188,49407.03515625,40709.5787109375,134.656982421875,40709.578125
51780.51701660156,143.99790954589844,51780.5078125,35806.52744140625,121.30827331542969,35806.52734375
49259.44086914063,141.7874298095703,49259.44921875,36765.27099609375,126.15937805175781,36765.2734375
48052.39064941406,138.99026489257812,48052.39453125,35333.53408203125,119.37352752685547,35333.53125
50121.65703125,140.70921325683594,50121.65625,35307.542578125,121.30642700195312,35307.5390625
50432.22509765625,142.4342803955078,50432.21875,35875.3361328125,122.53453826904297,35875.3359375
48587.323022460936,142.2556915283203,48587.32421875,36571.625390625,123.60802459716797,36571.62109375
51586.29938964844,144.54637145996094,51586.3046875,38542.59140625,131.0531463623047,38542.59375
47695.14790039063,139.0745086669922,47695.16015625,37107.20029296875,128.66140747070312,37107.203125
49787.00874023438,142.6277313232422,49787.00390625,38293.4046875,130.5890350341797,38293.40234375
51189.22951660156,142.22320556640625,51189.23046875,39222.2640625,133.38035583496094,39222.26171875
52239.21733398437,146.0766143798828,52239.2109375,40497.9701171875,141.06658935546875,40497.97265625
47250.84379882812,139.5052490234375,47250.83984375,35814.1080078125,121.22842407226562,35814.109375
48510.06879882813,141.37353515625,48510.0703125,37800.1216796875,127.9167251586914,37800.12109375
50827.87055664063,141.77175903320312,50827.875,36466.8765625,127.91069030761719,36466.875
46266.89223632812,136.7852783203125,46266.89453125,39244.6572265625,131.9581298828125,39244.65625
48875.039453125,139.64393615722656,48875.04296875,36749.0025390625,126.82597351074219,36749.00390625
46176.57219238281,137.67381286621094,46176.57421875,35891.28662109375,125.7688980102539,35891.28125
48965.162817382814,140.63551330566406,48965.16015625,34513.51416015625,117.2623519897461,34513.515625
47164.3171875,138.67184448242188,47164.31640625,34502.737109375,117.5045394897461,34502.73828125
47354.94516601563,137.08892822265625,47354.94921875,37570.6509765625,128.53529357910156,37570.65625
48907.84035644531,142.0769805908203,48907.8203125,35488.33984375,123.63726043701172,35488.3359375
51962.299584960936,144.59068298339844,51962.2890625,38181.3232421875,131.53305053710938,38181.32421875
45917.10791015625,135.8780975341797,45917.11328125,34887.4580078125,121.95367431640625,34887.45703125
48028.51796875,139.62709045410156,48028.515625,36175.20224609375,124.15908813476562,36175.19921875
47620.4560546875,139.1583709716797,47620.453125,35432.08857421875,121.54100036621094,35432.08984375
44308.11584472656,133.6558074951172,44308.12890625,35711.98740234375,121.94976043701172,35711.9921875
45657.0654296875,136.4206085205078,45657.0703125,37502.6140625,129.98500061035156,37502.61328125
47721.156982421875,138.50778198242188,47721.15625,35361.21591796875,121.30599975585938,35361.21484375
47425.39885253906,137.89523315429688,47425.40234375,34545.85068359375,119.97468566894531,34545.84765625
52744.838598632814,145.9800567626953,52744.83984375,36466.89306640625,124.48353576660156,36466.89453125
46158.627709960936,137.17608642578125,46158.6171875,37219.89931640625,124.91500091552734,37219.8984375
45917.304443359375,136.6710662841797,45917.3046875,34170.5521484375,118.16455078125,34170.55078125
45350.08493652344,135.8317108154297,45350.08984375,35592.4158203125,125.05797576904297,35592.4140625
44781.408935546875,134.90219116210938,44781.40234375,33557.47939453125,115.60759735107422,33557.4765625
49110.375756835936,139.28323364257812,49110.37890625,36102.2595703125,123.28777313232422,36102.2578125
48189.89938964844,138.4615936279297,48189.90234375,37090.98798828125,128.60899353027344,37090.98046875
47239.28623046875,137.03269958496094,47239.2890625,35695.152734375,125.30741119384766,35695.15625
49522.52524414063,139.53521728515625,49522.53515625,34491.1080078125,118.65858459472656,34491.10546875
46715.13527832031,138.9571075439453,46715.13671875,34574.35888671875,121.58615112304688,34574.359375
48160.33525390625,140.86074829101562,48160.33984375,34123.28603515625,118.98231506347656,34123.28125
45860.19838867187,135.7676239013672,45860.1953125,35858.240625,123.45648956298828,35858.2421875
48333.732202148436,141.28094482421875,48333.73828125,33693.1689453125,117.62059020996094,33693.16796875
48028.08120117187,138.87054443359375,48028.0859375,35282.4904296875,123.82820892333984,35282.48828125
44518.328930664065,135.29055786132812,44518.32421875,40323.551171875,138.81381225585938,40323.55078125
45024.11579589844,134.9021453857422,45024.11328125,34797.695703125,121.53981018066406,34797.69140625
51429.23828125,142.87832641601562,51429.2421875,36932.10712890625,128.73011779785156,36932.1015625
47830.85395507813,139.17901611328125,47830.8515625,40733.6548828125,135.6792449951172,40733.65625
48676.34404296875,142.20944213867188,48676.3359375,38430.1267578125,133.718505859375,38430.1328125
