loss,mae,msle,val_loss,val_mae,val_msle
0.469590726,341.4077759,0.469590724,0.202791687,336.6360168,0.202791691
0.435323938,337.1269226,0.435323983,0.17669128,332.5444641,0.176691279
0.492443171,338.4553528,0.492443115,0.220956885,333.6313171,0.220956862
0.519088637,338.6088257,0.519088447,0.191318805,327.8480835,0.19131881
0.498474428,340.7236328,0.49847427,0.21321536,334.151886,0.213215381
0.511021981,342.9613037,0.511021793,0.159618685,325.9602661,0.159618676
0.507486565,340.2380371,0.507486641,0.17554135,332.4608459,0.175541326
0.495755433,342.8322144,0.495755434,0.200359357,336.1046143,0.200359344
0.502651141,342.2558289,0.502651095,0.193836745,334.4252625,0.193836764
0.515199272,340.301178,0.515199423,0.294058969,333.5296936,0.294058949
0.552189418,342.6417236,0.552189529,0.199966473,332.2526855,0.19996649
0.499361076,342.6400146,0.499361098,0.21518508,335.2367554,0.215185061
0.550234242,345.6766357,0.550234318,0.191512153,333.8656616,0.191512153
0.49867239,343.3029175,0.498672426,0.176661894,336.9009399,0.176661879
0.536041197,342.8740234,0.536041141,0.215567021,330.746582,0.215567067
0.520517712,340.8947144,0.520517647,0.394082283,320.1137085,0.394082278
0.540343705,340.0763245,0.540343702,0.198396523,343.5638733,0.198396504
0.521339609,343.8827515,0.521339536,0.181584097,330.740509,0.181584075
0.463900675,339.3027954,0.463900626,0.156802625,330.7004395,0.156802624
0.4863731,340.1455078,0.486372888,0.188242042,327.3772888,0.188242033
0.527812409,340.1282349,0.527812362,0.18165583,334.7753601,0.181655854
0.538308711,343.2739868,0.538308561,0.197100966,333.5150757,0.197100982
0.503554885,340.04599,0.503554642,0.200054291,330.1805115,0.200054303
0.484212565,338.0250244,0.484212548,0.193748137,321.6473389,0.193748146
0.506575021,340.4423218,0.506575048,0.182139576,327.9975891,0.18213959
0.521293024,342.4570618,0.521292984,0.181021796,331.571991,0.18102181
0.486409901,338.332428,0.486409903,0.200674221,326.2167358,0.200674236
0.500357595,336.5185547,0.500357687,0.217169379,323.8576965,0.217169359
0.471233946,336.8945923,0.471233875,0.175874323,334.3825378,0.175874323
0.564057171,342.6887512,0.564057291,0.214340755,326.2583618,0.214340746
0.561490331,340.4768066,0.561490238,0.22318225,333.3087463,0.223182231
0.494664645,342.411377,0.49466455,0.216272881,321.2171631,0.216272905
0.467151076,337.6272278,0.467150986,0.180427181,323.76651,0.180427194
0.481448096,333.4643555,0.481448084,0.198654261,326.4472046,0.198654249
0.461433312,336.6297302,0.461433291,0.192944728,320.040802,0.192944765
0.532585459,336.9028625,0.532585621,0.195136825,323.7822571,0.19513683
0.491027756,336.2087708,0.491027772,0.19817466,322.0346985,0.198174641
0.53495538,332.598999,0.534955323,0.223398041,329.0080566,0.223398075
0.529831494,335.4645386,0.529831469,0.160730137,324.8785095,0.160730153
0.488736784,332.9840088,0.488736808,0.186318626,321.6741028,0.186318621
0.52035964,332.6988831,0.520359576,0.189859486,321.2282104,0.189859495
0.505290481,332.6157227,0.505290508,0.182259362,323.7026672,0.182259351
0.496602308,333.7672119,0.496602356,0.152680703,325.281311,0.152680695
0.560186781,335.1711121,0.560186744,0.276467587,333.9928589,0.276467592
0.496446803,332.9340515,0.496446878,0.207254512,324.4009094,0.207254514
0.52132151,335.300354,0.521321476,0.265673539,320.8901672,0.265673548
0.514332402,332.785614,0.514332533,0.245410366,313.1785889,0.245410323
0.494512064,331.0627747,0.494512111,0.198645625,322.9984131,0.198645636
0.473248788,332.5708618,0.47324878,0.192265948,321.5481873,0.192265943
0.523787328,333.605011,0.523787439,0.175727862,319.6187744,0.175727874
0.508565724,330.6514893,0.508565903,0.254329577,315.9127197,0.254329622
0.505339007,331.7237244,0.505338967,0.211749646,318.3226624,0.211749658
0.480660451,329.693512,0.480660647,0.154223768,326.4207764,0.154223755
0.50334764,330.405365,0.503347754,0.24629182,317.9458313,0.246291846
0.499108006,328.7486572,0.499107897,0.174945517,323.8736572,0.174945548
0.513644604,331.121582,0.513644695,0.220378196,322.5298462,0.22037822
0.487547897,328.7034607,0.487547845,0.151593824,324.5982056,0.151593819
0.562590181,333.196167,0.562590241,0.193441264,325.9180298,0.193441287
0.478288592,331.6319885,0.478288531,0.150078534,326.2724609,0.150078565
0.475369427,327.3683777,0.475369573,0.153518658,319.6582336,0.153518662
0.528286728,330.0324402,0.528286636,0.171187163,317.4530029,0.171187147
0.538618047,329.7784424,0.538617909,0.182471746,314.8866882,0.182471752
0.483774354,326.8405457,0.483774364,0.191270803,315.9247742,0.191270798
0.524869099,327.7729492,0.524868846,0.218987635,321.5746765,0.218987629
0.500802533,333.1355896,0.500802577,0.266265817,321.478241,0.266265839
0.464607028,330.9032898,0.46460709,0.164099409,317.5187378,0.16409941
0.545059644,330.1211243,0.545059681,0.162388473,322.8529968,0.162388459
0.533418774,334.0914612,0.533418834,0.241819818,324.8818359,0.241819829
0.473430369,333.6988831,0.473430336,0.155897553,322.6355896,0.155897558
0.49549868,331.3425598,0.495498687,0.166673143,322.8573608,0.166673139
0.527761308,334.0795898,0.527761161,0.225356387,326.4276123,0.225356415
0.44582104,329.8731995,0.445821106,0.140151697,320.20578,0.140151709
0.463876153,329.7049866,0.463876069,0.162598935,326.4242859,0.162598908
0.533413919,331.3529053,0.533414006,0.196522089,324.3157654,0.196522102
0.552337039,333.9440002,0.55233705,0.196430729,315.8888855,0.196430713
0.465275641,330.2075195,0.465275735,0.153615268,319.6331177,0.153615281
0.451394507,329.0492554,0.451394528,0.164038902,319.6105347,0.164038897
0.476929882,325.559967,0.476929843,0.149800381,318.8459167,0.149800405
0.489550326,326.5306091,0.489550292,0.195312924,310.6137695,0.195312902
0.513740711,326.8171387,0.513740778,0.200041908,317.9713745,0.200041875
0.496894911,327.2922363,0.496894926,0.262564923,314.2876892,0.262564898
0.453147462,324.5962524,0.453147411,0.184721372,319.3132629,0.184721366
0.468770362,327.5764771,0.468770266,0.155554779,326.1530151,0.155554771
0.467680705,332.8902893,0.467680603,0.169721283,318.1374512,0.169721261
0.543162027,331.7356567,0.543161988,0.192033095,323.7135315,0.192033067
0.532256479,331.4464111,0.532256484,0.272261153,322.95578,0.272261143
0.511572373,328.5997925,0.511572421,0.178052093,314.7958374,0.178052112
0.505002839,327.6644897,0.505002916,0.197769019,315.1341858,0.197769001
0.522417156,327.6557007,0.522417009,0.189826024,312.8734436,0.189826041
0.494896255,328.469635,0.494896084,0.174668903,317.6063843,0.174668908
0.51971849,330.0495605,0.519718528,0.183574285,320.9068604,0.183574259
0.495019856,328.2780151,0.495019883,0.222717166,322.4775391,0.222717211
0.535303651,330.7774353,0.535303414,0.17576609,320.0541382,0.175766081
0.453569163,327.3813477,0.453569084,0.160684813,317.306488,0.160684794
0.527360942,325.2106628,0.527361095,0.248431718,315.0005493,0.248431757
0.533610672,329.6096802,0.533610821,0.194168593,317.2597046,0.194168597
0.487907478,324.6435852,0.487907529,0.234041755,321.9636536,0.23404175
0.542365399,329.5490417,0.542365432,0.190248961,322.2396851,0.190248951
0.519182647,329.0475159,0.519182742,0.299866778,311.3292236,0.299866736
0.56726985,330.6512756,0.567269981,0.201830933,319.7535706,0.201830938
0.45659776,328.2790527,0.456597716,0.158042588,318.4720154,0.158042595
0.486744936,329.1325073,0.48674497,0.183040181,312.5481873,0.183040172
0.562553949,330.7709656,0.562553823,0.451272099,317.4070129,0.45127207
0.538403765,330.8879089,0.53840369,0.253590814,322.3126221,0.253590792
0.554182223,330.0278625,0.554182291,0.222048988,316.3747864,0.222049028
0.488388785,331.484436,0.488388777,0.211002265,323.8465881,0.21100229
0.509972742,329.1350403,0.509972751,0.157521713,322.1420593,0.15752171
0.503090512,329.3666992,0.503090441,0.164782738,323.1254272,0.164782763
0.483697548,327.767334,0.483697593,0.185251008,318.5360718,0.185251057
0.48198381,330.731842,0.481983632,0.210254236,313.223053,0.210254222
0.543207689,329.440979,0.543207645,0.178225055,324.2890625,0.178225055
0.525395244,330.2928162,0.525395334,0.16547313,320.351593,0.165473133
0.536604843,328.3768311,0.536604881,0.253763651,314.569397,0.253763676
0.488117014,327.6575317,0.48811695,0.124982793,316.9576111,0.124982789
0.559334533,328.3724365,0.559334576,0.230136443,319.561615,0.230136454
0.473800237,330.3791809,0.473800302,0.278142828,309.042511,0.278142869
0.511751671,327.5033875,0.511751831,0.172054202,315.2158203,0.172054172
0.51944453,330.644165,0.519444406,0.175823466,322.5124207,0.17582348
0.516501178,331.9164429,0.516501069,0.205251039,324.5265503,0.205251023
0.490514263,327.0074158,0.490514308,0.239155203,315.4502563,0.239155203
0.477564097,324.6542664,0.477564067,0.162672051,313.4526367,0.162672028
0.488513321,327.9611511,0.48851338,0.178038856,314.1052856,0.17803885
0.479705959,326.84729,0.47970587,0.133105726,317.4431152,0.133105725
0.488874877,325.1541138,0.488875061,0.190547695,315.2317505,0.190547705
0.486314102,327.8197632,0.486314267,0.209851768,310.0860291,0.209851757
0.531369505,331.6465149,0.531369567,0.228555288,327.039856,0.228555322
0.522931412,330.0516663,0.522931576,0.277054157,342.56073,0.277054161
0.510497552,328.6332092,0.51049763,0.177356123,322.3830566,0.177356154
0.482533865,330.2908936,0.482533783,0.147844412,315.9284973,0.147844404
0.50672691,328.2515869,0.506726921,0.199284033,313.7466431,0.199284032
0.504941762,329.7608643,0.504941702,0.182686018,318.9318848,0.182686031
0.502145628,325.8286133,0.502145648,0.219449494,323.3520813,0.21944949
0.463671848,324.5591125,0.463671923,0.246444541,316.0212402,0.246444553
0.480482541,325.8968506,0.480482608,0.206273084,316.3410645,0.206273124
0.515532111,327.5886841,0.515532255,0.156750077,322.4832153,0.156750068
0.464134178,327.4858704,0.464134037,0.130116818,317.8960876,0.130116835
0.496982336,328.300415,0.496982336,0.239432132,321.7539368,0.239432126
0.557856691,330.3301086,0.557856619,0.232116439,312.6036987,0.232116476
0.483244449,329.4581604,0.483244479,0.155242732,315.9439087,0.155242756
0.477995912,326.3414612,0.477995694,0.192131732,312.1419678,0.192131758
0.482040708,326.4038391,0.482040673,0.204826399,321.6771545,0.204826385
0.474055084,328.3531189,0.474055082,0.156689466,321.8602905,0.15668948
0.50738984,327.9670105,0.507389784,0.175585543,317.0151062,0.175585553
0.487754989,327.3579102,0.48775509,0.159269338,312.3025208,0.159269318
0.502882969,326.5915222,0.502882957,0.195460316,314.5661316,0.195460334
0.497705312,327.8855286,0.497705221,0.186537998,307.5529785,0.186537981
0.493359374,327.1292114,0.493359536,0.203172917,312.151886,0.203172907
0.493975724,326.7876892,0.493975818,0.17715908,316.8632202,0.177159071
0.472739203,326.3838806,0.472739458,0.217484289,324.8570557,0.217484325
0.489841869,325.447052,0.489842087,0.177255265,314.3020935,0.177255288
0.484149966,328.1055298,0.484149903,0.227247074,322.4276123,0.227247044
0.512959893,329.2755432,0.512959719,0.209363522,313.7203979,0.209363505
0.505775253,329.9363098,0.505775273,0.186405643,321.1860046,0.186405659
0.484246738,330.8023682,0.48424679,0.149074077,322.6865845,0.149074063
0.461359759,327.1581116,0.46135971,0.141052013,322.4243164,0.141052023
0.479136086,329.4290161,0.479136229,0.200508861,311.7076111,0.200508893
0.545410006,331.8707886,0.545410037,0.176127489,325.4786072,0.176127508
0.513030269,330.9982605,0.513030291,0.219078898,315.9404297,0.219078884
0.527911532,329.0630493,0.527911544,0.175247101,316.2375793,0.175247103
0.437289038,325.6676636,0.437289059,0.140956799,318.9501648,0.140956774
0.566149737,329.3329468,0.566149831,0.232089597,314.4284363,0.232089594
0.503344306,328.2981873,0.503344357,0.157883709,325.0501099,0.157883704
0.524738778,329.9559631,0.524738729,0.182511136,315.1522522,0.182511136
0.498940572,327.2115784,0.498940438,0.251956685,315.8980103,0.251956701
0.513154523,325.5379639,0.513154507,0.206421148,309.5492249,0.206421122
0.488629114,325.5638123,0.488629162,0.160944416,313.9598083,0.160944402
0.488144713,326.075592,0.488144577,0.215640274,306.2562866,0.215640262
0.51331238,327.0144653,0.51331228,0.143772999,315.5656738,0.143773004
0.497051363,325.8338318,0.497051358,0.153877199,317.0050049,0.153877199
0.497088587,328.6116333,0.497088522,0.146753574,317.2142944,0.146753564
0.481338082,325.7211914,0.481338084,0.180118747,312.4194336,0.180118725
0.492499778,325.4180298,0.492499799,0.175758947,311.9924622,0.175758958
0.457462137,324.7262268,0.457462221,0.103275308,316.1585693,0.103275314
0.475677889,323.2084045,0.475677729,0.162392532,315.0308533,0.162392527
0.519239649,325.1837158,0.519239664,0.187523559,313.4247131,0.187523559
0.556638575,325.992981,0.556638539,0.365626436,304.2324524,0.365626454
0.548013017,327.7643127,0.548013031,0.155359748,323.2944336,0.15535976
0.501677389,326.7910767,0.501677454,0.274600425,308.1687622,0.274600416
0.452233497,325.0673828,0.452233434,0.200680737,322.5484009,0.200680763
0.47793799,326.9511108,0.477938175,0.174137793,320.249939,0.174137786
0.461991208,322.8321228,0.46199137,0.190187987,318.7933044,0.190187976
0.477572276,326.0903931,0.477572352,0.180575991,313.3492126,0.180575982
0.491929577,327.2956848,0.491929531,0.177447919,322.0812073,0.177447915
0.502771752,326.1263428,0.502771854,0.150640254,321.1034851,0.150640264
0.524643335,327.4478455,0.524643362,0.185034554,318.6666565,0.185034588
0.453605617,323.9824829,0.453605503,0.160964726,310.8004456,0.160964698
0.459668464,327.3619385,0.459668368,0.203959837,326.584198,0.203959838
0.529983047,324.4182129,0.529982924,0.218899368,310.9623108,0.218899384
0.496295539,326.0218506,0.496295512,0.224219979,309.4289551,0.224220023
0.474495328,324.8073425,0.474495202,0.144042825,313.5796814,0.144042835
0.443901425,323.2655029,0.443901479,0.119781783,321.7940369,0.119781777
0.473558317,326.1990662,0.473558396,0.208544126,310.369812,0.20854412
0.475077841,325.983551,0.475077838,0.160054263,320.4222717,0.160054252
0.48938073,328.2723694,0.489380896,0.219340253,308.4894409,0.219340235
0.419204078,323.7084656,0.419204146,0.128559622,312.2478638,0.128559619
0.502209251,325.3578186,0.502209187,0.15048092,321.4274902,0.150480926
0.474818649,326.98349,0.474818647,0.140183641,315.2204285,0.140183613
0.484230188,325.8605042,0.48423031,0.293903826,303.2688293,0.293903798
0.485859009,324.9548645,0.485859185,0.164218664,313.3740845,0.164218664
0.503471719,322.4283142,0.503471851,0.202352381,319.6935425,0.202352375
0.50698596,329.4715271,0.506985962,0.239801086,309.6267395,0.239801079
0.480708462,325.0242615,0.48070845,0.346141788,305.0180359,0.346141785
0.501001116,325.1968384,0.501001298,0.187274785,311.9923706,0.187274799
0.506821277,326.4928894,0.506821334,0.259225045,336.2697144,0.259225041
0.448546495,328.5891418,0.44854635,0.235628321,309.5548096,0.235628352
0.478057712,328.6421204,0.478057861,0.14184417,313.2708435,0.141844139
0.512982212,326.0814209,0.51298213,0.181902971,319.5365601,0.18190296
0.480468408,325.2790222,0.480468303,0.126637172,314.5116272,0.126637176
0.517028574,325.7676392,0.51702857,0.17616403,310.6891174,0.176164061
0.514509157,325.0786438,0.514509201,0.154375457,313.8600464,0.154375479
0.494560758,325.4897461,0.494560778,0.206748212,316.4414978,0.206748188
0.490246134,325.286438,0.490246236,0.177135079,310.6459656,0.177135065
0.499716436,329.5385132,0.499716371,0.191214185,326.9060364,0.191214189
0.481414171,326.3192749,0.481414109,0.159859292,317.8156128,0.159859315
0.455182177,325.7447815,0.455182165,0.167185635,320.3993225,0.167185664
0.486788822,325.8041077,0.486788869,0.189947129,317.5050049,0.189947128
0.476416182,327.4179382,0.4764162,0.166814326,315.5232239,0.166814312
0.492759203,326.3174133,0.492759168,0.204076319,311.5016785,0.204076305
0.511936983,324.2542725,0.511936963,0.154596407,323.6974487,0.154596403
0.486548561,326.3257141,0.486548483,0.158298766,322.6792603,0.158298776
0.479878319,329.9349365,0.479878455,0.168784661,320.0550232,0.168784663
0.475251551,323.100708,0.475251526,0.191811601,308.225708,0.191811591
0.497160701,323.947052,0.497160703,0.217804001,311.3317261,0.21780403
0.538550825,327.1463013,0.538550854,0.213016952,314.7161255,0.213016942
0.556283016,328.3661804,0.556283057,0.24921776,307.9110413,0.249217778
0.481348148,324.0397644,0.481347889,0.168227348,321.5646667,0.16822733
0.458119351,324.4555359,0.458119273,0.174262296,321.2550354,0.174262315
0.482647219,327.7773438,0.482647121,0.186800938,315.8280334,0.186800927
0.464542645,324.2240601,0.464542717,0.159846669,311.0422974,0.159846678
0.524311746,324.6234741,0.5243119,0.279013004,309.442749,0.279013008
0.486343881,324.9030151,0.48634398,0.167313202,306.5560608,0.167313203
0.471130865,323.8882446,0.471130967,0.178778888,318.4562378,0.178778887
0.524983545,324.8385925,0.524983644,0.138897512,310.1550903,0.138897508
0.476821924,324.8048706,0.47682187,0.1587689,318.5197144,0.158768862
0.457526805,323.0966492,0.457526952,0.177910075,315.9170837,0.177910075
0.537248997,326.5156555,0.537249148,0.153428349,316.3196106,0.153428346
0.455100979,324.2060852,0.455100864,0.183711075,309.0576172,0.183711037
0.511156951,326.2517395,0.511156857,0.23733326,317.7565918,0.237333283
0.432979212,322.0490417,0.432979196,0.17813502,321.1655273,0.178135037
0.472042775,323.8346863,0.472042739,0.135700874,321.3661194,0.135700837
0.505207108,323.7173462,0.505207002,0.189480441,321.8339233,0.189480439
0.522271525,329.3631287,0.522271693,0.230601958,323.2488708,0.230601981
0.486897908,325.8142395,0.486897767,0.176283898,311.3143005,0.176283926
0.472000618,322.7791138,0.472000629,0.116959011,314.9590149,0.116958998
0.468420077,323.4138794,0.468420058,0.211424844,309.7316895,0.211424857
0.471122253,322.0513611,0.471122175,0.144357196,306.8196106,0.144357204
0.488093117,325.5565491,0.488093168,0.171228599,305.751709,0.171228588
0.507471601,325.6383972,0.507471561,0.22257421,314.6065063,0.222574249
0.46847783,325.5506897,0.468477726,0.141053087,315.0596313,0.141053095
0.468225213,323.826416,0.468225092,0.149141067,320.0600586,0.149141088
0.470209974,327.6491089,0.470209956,0.142986983,314.4223938,0.142986968
0.477352839,326.0632629,0.477352917,0.191882879,317.5736084,0.191882879
0.457747827,325.2605896,0.457747906,0.182595343,310.9122925,0.182595342
0.506118811,326.1517944,0.506118774,0.212176049,307.3674927,0.212176055
0.465428908,324.9795227,0.465428919,0.264374868,312.1614685,0.264374822
0.522310928,324.3614197,0.522311032,0.162953277,311.8994141,0.162953302
0.510346376,324.1551514,0.510346472,0.17182119,313.2013245,0.171821162
0.46635565,322.622345,0.466355652,0.165577971,309.755188,0.165577978
0.50162976,322.1655884,0.50162971,0.206178854,305.8370361,0.206178829
0.49702756,324.5296631,0.497027487,0.169040209,326.6636047,0.169040203
0.48763779,324.0583801,0.487637639,0.153236189,311.0976563,0.153236166
0.475243097,323.7240601,0.475243121,0.229795913,310.1036377,0.229795918
0.482402267,325.2139282,0.482402384,0.154207279,318.6211243,0.154207304
0.480603972,324.5089417,0.480604053,0.196869015,329.4917603,0.196869016
0.483857465,329.5299072,0.483857572,0.151263683,315.3468323,0.151263714
0.462729464,326.1439514,0.462729394,0.193870415,322.33255,0.193870395
0.483920386,326.1547546,0.483920455,0.168904395,312.2420654,0.168904439
0.466162986,326.5175171,0.466163039,0.162169415,315.6206055,0.162169397
0.487578418,325.5085754,0.487578332,0.207781308,320.2286377,0.20778133
0.484695822,323.735321,0.484695762,0.195379005,307.4294128,0.195379019
0.504527165,324.1065369,0.504527032,0.219198541,314.4324646,0.219198555
0.496351165,323.1349792,0.496351212,0.176350878,313.2229614,0.176350862
0.504423423,327.2242126,0.50442344,0.176468676,312.7576599,0.1764687
0.493729562,325.1661377,0.493729502,0.169005051,311.640564,0.169005051
0.508143289,324.096405,0.508143365,0.202697797,306.6300354,0.202697828
0.497465661,324.8896484,0.497465521,0.145608068,317.4294739,0.145608068
0.430303333,322.2954102,0.430303335,0.115889753,317.3933716,0.115889773
0.451754205,323.6091614,0.451754153,0.145227149,319.2782593,0.145227134
0.514285737,324.7731934,0.514285803,0.194459888,313.0489197,0.19445987
0.488043419,324.122345,0.488043696,0.191294624,311.2585449,0.191294625
0.462032543,323.6341858,0.462032557,0.126947186,309.0259705,0.126947179
0.499612346,323.4768677,0.49961254,0.177355627,311.50354,0.177355587
0.45737481,321.5326843,0.457374841,0.157897665,310.9507141,0.157897651
0.472581352,324.3158569,0.472581238,0.179611578,318.419281,0.179611593
0.446920391,324.2687378,0.446920305,0.160046546,311.4110107,0.160046518
0.486863019,322.0978088,0.486863047,0.190033635,318.6657715,0.19003363
0.476053477,324.1827087,0.476053476,0.141779757,316.4985352,0.141779751
0.458759221,322.4671631,0.458759189,0.202301365,310.9039917,0.202301383
0.498626728,323.3157349,0.498626709,0.169772471,319.0532227,0.169772491
0.455998031,324.8556213,0.455998003,0.186044622,312.6044006,0.186044604
0.446491086,322.0317688,0.446491003,0.15115668,315.9765625,0.151156709
0.517922956,325.913147,0.517922759,0.190005925,313.7259827,0.190005928
0.481839459,322.6857605,0.481839538,0.173021024,318.6552734,0.173020989
0.490236355,325.6407166,0.490236372,0.184735004,308.5757141,0.18473503
0.454258998,322.7652893,0.454258889,0.164263969,312.6757202,0.164263979
0.512728456,322.5069885,0.512728512,0.16667104,317.1700745,0.166671038
0.524729705,325.4847107,0.524729609,0.211528254,308.6643677,0.211528242
0.484438476,324.9873657,0.484438539,0.134676922,308.922699,0.134676918
0.520531077,324.5407715,0.520531178,0.156138991,315.3259277,0.156138971
0.498150522,323.3747864,0.498150587,0.199364235,314.5539246,0.199364275
0.492563727,329.1958618,0.492563486,0.136940546,313.3825378,0.136940554
0.463110167,322.1593018,0.463110209,0.147930384,314.4514771,0.147930413
0.404219013,319.3666687,0.404219091,0.110646295,311.763916,0.1106463
0.509449997,324.1987305,0.509450197,0.16416248,315.5657959,0.164162472
0.482859888,324.1881714,0.48285982,0.15799884,314.6286011,0.15799883
0.459951445,323.1954651,0.459951311,0.140618611,310.1895142,0.140618607
0.510417477,326.5374451,0.510417461,0.178649356,314.3668823,0.178649336
0.5376336,325.8511353,0.537633598,0.192475177,307.4224243,0.1924752
0.476119002,325.5877991,0.476118892,0.203201383,310.3373413,0.203201398
0.53286831,329.9507141,0.532868266,0.212130728,314.1397705,0.21213071
0.470007894,324.607666,0.470007867,0.149517411,322.3093872,0.149517402
0.475358914,322.3062439,0.475359082,0.202512935,318.5718994,0.20251292
0.423849208,322.1514893,0.423849165,0.13199119,312.1743774,0.131991193
0.499841904,325.2516479,0.499841899,0.25476083,323.5541077,0.254760861
0.479538488,322.4769897,0.47953853,0.16798213,307.7672729,0.167982146
0.431336684,319.3789368,0.431336582,0.148064101,309.9006653,0.148064107
0.466236159,322.645874,0.466236025,0.178543438,315.4229431,0.178543448
0.436670761,320.1740112,0.43667081,0.149176259,314.3873901,0.14917627
0.469518231,321.8572998,0.469518274,0.14593391,308.7351074,0.145933911
0.461499718,320.1064758,0.461499661,0.153680233,311.4813538,0.15368022
0.438137737,320.7027283,0.4381378,0.112489044,308.6096191,0.112489022
0.485872745,324.366272,0.485872597,0.233129131,315.5541077,0.233129144
0.46997148,322.1191101,0.469971478,0.147819151,312.8849182,0.147819147
0.495276596,321.4863586,0.49527657,0.146212425,325.6254883,0.146212429
0.498796658,327.4356384,0.498796523,0.126954974,315.397522,0.126954958
0.453859004,322.0842896,0.453858942,0.182034043,307.7686462,0.182034031
0.480150551,322.6647339,0.48015058,0.163988066,307.6744385,0.163988084
0.511898047,322.455658,0.511898041,0.194831219,307.6025085,0.194831222
0.475476966,322.1397095,0.47547695,0.199088709,304.974884,0.199088678
0.46776042,320.8887939,0.467760503,0.142825948,310.5649109,0.142825946
0.495011413,325.3029175,0.495011538,0.165881243,308.5834045,0.165881246
0.490536502,320.9199829,0.490536511,0.207276772,311.4458923,0.207276776
0.459921516,319.2014465,0.459921539,0.148812832,310.8019104,0.14881283
0.506511362,321.3743591,0.506511211,0.172679145,313.8364868,0.172679156
